index,latency_ms
1,0.021228000
2,0.017198000
3,0.014512000
4,0.014043000
5,0.013641000
6,0.154542000
7,0.022072000
8,0.013224000
9,0.012263000
10,0.012146000
11,0.012190000
12,0.011869000
13,0.011782000
14,0.011811000
15,0.011896000
16,0.011585000
17,0.011785000
18,0.011601000
19,0.011670000
20,0.011699000
