index,latency_ms
1,0.001913000
2,0.001790000
3,0.001566000
4,0.001349000
5,0.001236000
6,0.001269000
7,0.001249000
8,0.001250000
9,0.001369000
10,0.001363000
11,0.001280000
12,0.001263000
13,0.001235000
14,0.001248000
15,0.001235000
16,0.001232000
17,0.001227000
18,0.001222000
19,0.001250000
20,0.001278000
21,0.001295000
22,0.002149000
23,0.002288000
24,0.001842000
25,0.002049000
26,0.002033000
27,0.002267000
28,0.001995000
29,0.001349000
30,0.001247000
