index,latency_ms
1,0.074273000
2,0.063002000
3,0.085767000
4,0.076416000
5,0.057626000
6,0.062768000
7,0.055619000
8,0.055060000
9,0.054313000
10,0.061234000
11,0.055156000
12,0.063837000
