index,latency_ms
1,0.005047000
2,0.005014000
3,0.004181000
4,0.004173000
5,0.003998000
6,0.004125000
7,0.004036000
8,0.004035000
9,0.003959000
10,0.003904000
11,0.004044000
12,0.004151000
13,0.004185000
14,0.003936000
15,0.003912000
16,0.004536000
17,0.003983000
18,0.004172000
19,0.003955000
20,0.004020000
21,0.004052000
22,0.004030000
23,0.008989000
24,0.006569000
25,0.006638000
26,0.006377000
27,0.006429000
28,0.007014000
29,0.007509000
30,0.006758000
