index,latency_ms
1,0.012705000
2,0.013178000
3,0.012664000
4,0.022949000
5,0.013440000
6,0.011664000
7,0.011423000
8,0.011447000
9,0.011528000
10,0.011180000
11,0.010976000
12,0.011045000
13,0.011122000
14,0.011259000
15,0.010935000
16,0.010741000
17,0.011083000
18,0.010716000
19,0.016340000
20,0.011694000
21,0.010985000
22,0.010807000
23,0.010646000
24,0.011224000
25,0.010851000
