index,latency_ms
1,0.142507000
2,0.137023000
3,0.135165000
4,0.153785000
5,0.136629000
6,0.138634000
7,0.150789000
8,0.134323000
9,0.131751000
10,0.131446000
11,0.165006000
12,0.154952000
13,0.132742000
14,0.132000000
15,0.153425000
16,0.133156000
17,0.132123000
18,0.131513000
