index,latency_ms
1,0.009002000
2,0.007114000
3,0.006367000
4,0.005942000
5,0.006037000
6,0.007898000
7,0.006191000
8,0.005909000
9,0.005838000
10,0.005430000
11,0.005675000
12,0.005607000
