index,latency_ms
1,0.004267000
2,0.003089000
3,0.002258000
4,0.002003000
5,0.003070000
6,0.002179000
7,0.001872000
8,0.001809000
9,0.001859000
10,0.001910000
11,0.001769000
12,0.001751000
13,0.001743000
14,0.001845000
15,0.001795000
16,0.001805000
17,0.001778000
18,0.001771000
19,0.001771000
20,0.001787000
21,0.001781000
22,0.001849000
23,0.001761000
24,0.001765000
25,0.001783000
26,0.001775000
27,0.001793000
28,0.001752000
29,0.001775000
30,0.001798000
