index,latency_ms
1,0.508402000
2,0.373866000
3,0.362884000
4,0.345834000
5,0.322075000
6,0.373407000
7,0.253462000
8,0.320991000
9,0.304674000
10,0.325136000
11,0.249002000
12,0.357526000
