index,latency_ms
1,0.010363000
2,0.009800000
3,0.009182000
4,0.009166000
5,0.008933000
6,0.008992000
7,0.009020000
8,0.008999000
9,0.008806000
10,0.009050000
11,0.008872000
12,0.008942000
13,0.008865000
14,0.008875000
15,0.008794000
16,0.008787000
17,0.008875000
18,0.008742000
19,0.008731000
20,0.008798000
