index,latency_ms
1,0.024810000
2,0.021582000
3,0.019984000
4,0.019310000
5,0.021984000
6,0.019845000
7,0.020634000
8,0.038888000
9,0.020272000
10,0.019215000
11,0.018751000
12,0.018713000
13,0.018811000
14,0.018889000
15,0.026896000
16,0.029419000
17,0.018996000
18,0.018755000
19,0.019243000
20,0.018855000
