index,latency_ms
1,0.045115000
2,0.039748000
3,0.037943000
4,0.049827000
5,0.047023000
6,0.037872000
7,0.037873000
8,0.115948000
9,0.039356000
10,0.037214000
11,0.030548000
12,0.030878000
13,0.043596000
14,0.031068000
15,0.030450000
