index,latency_ms
1,0.010830000
2,0.010234000
3,0.009291000
4,0.008833000
5,0.009203000
6,0.008841000
7,0.008770000
8,0.008766000
9,0.008805000
10,0.009187000
11,0.018243000
12,0.013983000
13,0.008796000
14,0.010430000
15,0.015717000
16,0.009228000
17,0.008932000
18,0.008866000
19,0.008663000
20,0.008579000
