index,latency_ms
1,0.223367000
2,0.220703000
3,0.239184000
4,0.205385000
5,0.204166000
6,0.220562000
7,0.197786000
8,0.250860000
9,0.227207000
10,0.194934000
11,0.188761000
12,0.187623000
