index,latency_ms
1,0.082266000
2,0.079119000
3,0.079635000
4,0.080014000
5,0.079926000
6,0.078996000
7,0.078974000
8,0.079376000
9,0.079523000
10,0.078531000
11,0.078089000
12,0.078612000
13,0.078671000
14,0.077367000
15,0.078676000
16,0.078535000
17,0.078845000
18,0.078507000
