index,latency_ms
1,0.006430000
2,0.006363000
3,0.006057000
4,0.011995000
5,0.009001000
6,0.005620000
7,0.005501000
8,0.005402000
9,0.005436000
10,0.005553000
11,0.005650000
12,0.005790000
