index,latency_ms
1,0.118152000
2,0.114127000
3,0.113017000
4,0.125575000
5,0.146996000
6,0.152010000
7,0.114914000
8,0.142536000
9,0.153605000
10,0.112287000
11,0.118836000
12,0.115905000
13,0.111433000
14,0.159597000
15,0.145065000
16,0.130290000
17,0.112001000
18,0.110281000
