index,latency_ms
1,0.001764000
2,0.001547000
3,0.001459000
4,0.001279000
5,0.004996000
6,0.001620000
7,0.001252000
8,0.001122000
9,0.001064000
10,0.000969000
11,0.001048000
12,0.000974000
13,0.000999000
14,0.001029000
15,0.001017000
16,0.001031000
17,0.001003000
18,0.001048000
19,0.001047000
20,0.001045000
21,0.001026000
22,0.000958000
23,0.000945000
24,0.000968000
25,0.000983000
