index,latency_ms
1,0.016626000
2,0.019595000
3,0.018975000
4,0.014055000
5,0.022865000
6,0.077955000
7,0.014370000
8,0.017766000
9,0.020674000
10,0.020282000
11,0.019412000
12,0.019176000
13,0.011513000
14,0.011317000
15,0.011238000
16,0.011279000
17,0.011256000
18,0.011195000
19,0.011005000
20,0.011298000
21,0.011083000
22,0.011064000
23,0.011952000
24,0.011917000
25,0.011281000
