index,latency_ms
1,0.006710000
2,0.005547000
3,0.005460000
4,0.005120000
5,0.005026000
6,0.004835000
7,0.004654000
8,0.004809000
9,0.004638000
10,0.004646000
11,0.004745000
12,0.004749000
