index,latency_ms
1,0.246884000
2,0.281646000
3,0.236121000
4,0.224244000
5,0.245212000
6,0.259930000
7,0.237382000
8,0.275998000
9,0.270235000
10,0.238989000
11,0.240099000
12,0.219878000
