index,latency_ms
1,0.218816000
2,0.171411000
3,0.152451000
4,0.156288000
5,0.151749000
6,0.190692000
7,0.204651000
8,0.148019000
9,0.131144000
10,0.143074000
11,0.155089000
12,0.154018000
13,0.135362000
14,0.175245000
15,0.162560000
16,0.142988000
17,0.137295000
18,0.115154000
19,0.138648000
20,0.142739000
