index,latency_ms
1,0.179726000
2,0.193734000
3,0.162880000
4,0.165557000
5,0.193961000
6,0.176426000
7,0.147226000
8,0.152310000
9,0.151688000
10,0.145267000
11,0.162540000
12,0.142564000
13,0.140373000
14,0.139663000
15,0.139876000
