index,latency_ms
1,0.076797000
2,0.079577000
3,0.072675000
4,0.072548000
5,0.074835000
6,0.083766000
7,0.104398000
8,0.103657000
9,0.073750000
10,0.072380000
11,0.072483000
12,0.079152000
13,0.074516000
14,0.079968000
15,0.073933000
16,0.072386000
17,0.072138000
18,0.073015000
19,0.072366000
20,0.071718000
