index,latency_ms
1,0.115658000
2,0.105677000
3,0.107229000
4,0.097682000
5,0.097150000
6,0.098754000
7,0.103008000
8,0.106995000
9,0.104993000
10,0.112367000
11,0.110405000
12,0.104396000
13,0.102439000
14,0.096048000
15,0.095633000
16,0.096084000
17,0.103858000
18,0.106152000
