index,latency_ms
1,0.024201000
2,0.019865000
3,0.019364000
4,0.017928000
5,0.016560000
6,0.027963000
7,0.017882000
8,0.015304000
9,0.014190000
10,0.014466000
11,0.014307000
12,0.014098000
13,0.020797000
14,0.016311000
15,0.013718000
16,0.013605000
17,0.014218000
18,0.013514000
19,0.013105000
20,0.012996000
