index,latency_ms
1,0.113512000
2,0.103442000
3,0.102316000
4,0.102438000
5,0.101925000
6,0.101201000
7,0.101207000
8,0.101933000
9,0.111359000
10,0.102740000
11,0.110337000
12,0.101756000
13,0.101236000
14,0.103288000
15,0.102976000
