index,latency_ms
1,0.294312000
2,0.265500000
3,0.272337000
4,0.261126000
5,0.290891000
6,0.264809000
7,0.269307000
8,0.261619000
9,0.337988000
10,0.262439000
11,0.270648000
12,0.277013000
13,0.278781000
14,0.269104000
15,0.264725000
