index,latency_ms
1,0.013896000
2,0.013220000
3,0.012936000
4,0.013014000
5,0.016474000
6,0.013077000
7,0.012985000
8,0.012385000
9,0.024519000
10,0.016504000
11,0.019633000
12,0.012605000
13,0.012308000
14,0.011961000
15,0.012022000
16,0.012107000
17,0.021343000
18,0.012000000
19,0.012085000
20,0.012158000
21,0.015756000
22,0.012642000
23,0.012137000
24,0.011878000
25,0.011973000
