index,latency_ms
1,0.079834000
2,0.083754000
3,0.075652000
4,0.076126000
5,0.077872000
6,0.079514000
7,0.083312000
8,0.123219000
9,0.092203000
10,0.082476000
11,0.084733000
12,0.078717000
13,0.077536000
14,0.085284000
15,0.145676000
16,0.210289000
17,0.119889000
18,0.123186000
19,0.092028000
20,0.114989000
