index,latency_ms
1,0.022086000
2,0.020276000
3,0.019639000
4,0.018636000
5,0.028991000
6,0.019790000
7,0.017892000
8,0.017133000
9,0.016807000
10,0.016673000
11,0.015853000
12,0.015980000
13,0.015943000
14,0.016002000
15,0.015836000
16,0.016296000
17,0.016050000
18,0.015834000
19,0.015649000
20,0.015679000
21,0.015831000
22,0.015680000
23,0.016596000
24,0.016258000
25,0.015819000
