index,latency_ms
1,0.023867000
2,0.021010000
3,0.019303000
4,0.018510000
5,0.020431000
6,0.019269000
7,0.019836000
8,0.018620000
9,0.018410000
10,0.018115000
11,0.018031000
12,0.017964000
13,0.018133000
14,0.018138000
15,0.017955000
16,0.017887000
17,0.017943000
18,0.018050000
19,0.017988000
20,0.017963000
